Code,State,Year,Beltran_Leyva,Beltran_Leyva_Family,Familia,Golfo,Juarez,Sinaloa,Sinaloa_Family,Tijuana,Zetas,Otros
30114,30,1997,0,0,0,0,0,0,0,0,0,0
30114,30,1998,0,0,0,0,0,0,0,0,0,0
30114,30,1999,0,0,0,0,0,0,0,0,0,0
30114,30,2000,0,0,0,0,0,0,0,0,0,0
30114,30,2001,0,0,0,0,0,0,0,0,0,0
30114,30,2002,0,0,0,0,0,0,0,0,0,0
30114,30,2003,0,0,0,0,0,0,0,0,0,0
30114,30,2004,0,0,0,0,0,0,0,0,0,0
30114,30,2005,0,0,0,0,0,0,0,0,0,0
30114,30,2006,0,0,0,0,0,0,0,0,0,0
30114,30,2007,0,0,0,0,0,0,0,0,0,0
30114,30,2008,0,0,0,0,0,0,0,0,0,0
30114,30,2009,0,0,0,0,0,0,0,0,0,0
30114,30,2010,0,0,0,0,0,0,0,0,0,0
30115,30,1990,0,0,0,0,0,0,0,0,0,0
30115,30,1991,0,0,0,0,0,0,0,0,0,0
30115,30,1992,0,0,0,0,0,0,0,0,0,0
30115,30,1993,0,0,0,0,0,0,0,0,0,0
30115,30,1994,0,0,0,0,0,0,0,0,0,0
30115,30,1995,0,0,0,0,0,0,0,0,0,0
30115,30,1996,0,0,0,0,0,0,0,0,0,0
30115,30,1997,0,0,0,0,0,0,0,0,0,0
30115,30,1998,0,0,0,0,0,0,0,0,0,0
30115,30,1999,0,0,0,0,0,0,0,0,0,0
30115,30,2000,0,0,0,0,0,0,0,0,0,0
30115,30,2001,0,0,0,0,0,0,0,0,0,0
30115,30,2002,0,0,0,0,0,0,0,0,0,0
30115,30,2003,0,0,0,0,0,0,0,0,0,0
30115,30,2004,0,0,0,0,1,0,0,0,0,0
30115,30,2005,0,0,0,0,0,0,0,0,1,0
30115,30,2006,0,0,0,0,0,0,0,0,0,0
30115,30,2007,0,0,0,1,0,0,0,0,0,0
30115,30,2008,1,0,0,1,0,0,0,0,1,0
30115,30,2009,0,0,0,1,0,0,0,0,1,0
30115,30,2010,1,0,0,0,1,0,0,0,1,0
30116,30,1990,0,0,0,0,0,0,0,0,0,0
30116,30,1991,0,0,0,0,0,0,0,0,0,0
30116,30,1992,0,0,0,0,0,0,0,0,0,0
30116,30,1993,0,0,0,0,0,0,0,0,0,0
30116,30,1994,0,0,0,0,0,0,0,0,0,0
30116,30,1995,0,0,0,0,0,0,0,0,0,0
30116,30,1996,0,0,0,0,0,0,0,0,0,0
30116,30,1997,0,0,0,0,0,0,0,0,0,0
30116,30,1998,0,0,0,0,0,0,0,0,0,0
30116,30,1999,0,0,0,0,0,0,0,0,0,0
30116,30,2000,0,0,0,0,0,0,0,0,0,0
30116,30,2001,0,0,0,0,0,0,0,0,0,0
30116,30,2002,0,0,0,0,0,0,0,0,0,0
30116,30,2003,0,0,0,0,0,0,0,0,0,0
30116,30,2004,0,0,0,0,0,0,0,0,0,0
30116,30,2005,0,0,0,0,0,0,0,0,0,0
30116,30,2006,0,0,0,0,0,0,0,0,0,0
30116,30,2007,0,0,0,0,0,0,0,0,0,0
30116,30,2008,0,0,0,0,0,0,0,0,0,0
30116,30,2009,0,0,0,0,0,0,0,0,0,0
30116,30,2010,0,0,0,0,0,0,0,0,0,0
30117,30,1990,0,0,0,0,0,0,0,0,0,0
30117,30,1991,0,0,0,0,0,0,0,0,0,0
30117,30,1992,0,0,0,0,0,0,0,0,0,0
30117,30,1993,0,0,0,0,0,0,0,0,0,0
30117,30,1994,0,0,0,0,0,0,0,0,0,0
30117,30,1995,0,0,0,0,0,0,0,0,0,0
30117,30,1996,0,0,0,0,0,0,0,0,0,0
30117,30,1997,0,0,0,0,0,0,0,0,0,0
30117,30,1998,0,0,0,0,0,0,0,0,0,0
30117,30,1999,0,0,0,0,0,0,0,0,0,0
30117,30,2000,0,0,0,0,0,0,0,0,0,0
30117,30,2001,0,0,0,0,0,0,0,0,0,0
30117,30,2002,0,0,0,0,0,0,0,0,0,0
30117,30,2003,0,0,0,0,0,0,0,0,0,0
30117,30,2004,0,0,0,0,0,0,0,0,0,0
30117,30,2005,0,0,0,0,0,0,0,0,0,0
30117,30,2006,0,0,0,0,0,0,0,0,0,0
30117,30,2007,0,0,0,0,0,0,0,0,0,0
30117,30,2008,0,0,0,0,0,0,0,0,0,0
30117,30,2009,0,0,0,0,0,0,0,0,0,0
30117,30,2010,0,0,0,0,0,0,0,0,0,0
30118,30,1990,0,0,0,0,0,0,0,0,0,0
30118,30,1991,0,0,0,0,0,0,0,0,0,0
30118,30,1992,0,0,0,0,0,0,0,0,0,0
30118,30,1993,0,0,0,0,0,0,0,0,0,0
30118,30,1994,0,0,0,0,0,0,0,0,0,0
30118,30,1995,0,0,0,0,0,0,0,0,0,0
30118,30,1996,0,0,0,0,0,0,0,0,0,0
30118,30,1997,0,0,0,0,0,0,0,0,0,0
30118,30,1998,0,0,0,0,0,0,0,0,0,0
30118,30,1999,0,0,0,0,0,0,0,0,0,0
30118,30,2000,0,0,0,1,0,0,0,0,0,0
30118,30,2001,0,0,0,0,0,0,0,0,0,0
30118,30,2002,0,0,0,0,0,0,0,0,0,0
30118,30,2003,0,0,0,0,0,0,0,0,0,0
30118,30,2004,0,0,0,0,0,0,0,0,0,0
30118,30,2005,0,0,0,0,0,0,0,0,0,0
30118,30,2006,0,0,0,0,0,1,0,0,0,0
30118,30,2007,0,0,0,1,0,0,0,0,0,0
30118,30,2008,0,0,0,1,0,0,0,0,1,0
30118,30,2009,0,0,0,1,0,0,0,0,1,0
30118,30,2010,0,0,0,1,0,1,0,0,1,0
30119,30,1990,0,0,0,0,0,0,0,0,0,0
30119,30,1991,0,0,0,0,0,0,0,0,0,0
30119,30,1992,0,0,0,0,0,0,0,0,0,0
30119,30,1993,0,0,0,0,0,0,0,0,0,0
30119,30,1994,0,0,0,0,0,0,0,0,0,0
30119,30,1995,0,0,0,0,0,0,0,0,0,0
30119,30,1996,0,0,0,0,0,0,0,0,0,0
30119,30,1997,0,0,0,0,0,0,0,0,0,0
30119,30,1998,0,0,0,0,0,0,0,0,0,0
30119,30,1999,0,0,0,0,0,0,0,0,0,0
30119,30,2000,0,0,0,0,0,0,0,0,0,0
30119,30,2001,0,0,0,0,0,0,0,0,0,0
30119,30,2002,0,0,0,0,0,0,0,0,0,0
30119,30,2003,0,0,0,0,0,0,0,0,0,0
30119,30,2004,0,0,0,0,0,0,0,0,0,0
30119,30,2005,0,0,0,0,0,0,0,0,0,0
30119,30,2006,0,0,0,0,0,0,0,0,0,0
30119,30,2007,0,0,0,0,0,0,0,0,0,0
30119,30,2008,0,0,0,0,0,0,0,0,1,0
30119,30,2009,0,0,0,0,0,0,0,0,0,0
30119,30,2010,0,0,0,0,0,0,0,0,0,0
30120,30,1990,0,0,0,0,0,0,0,0,0,0
30120,30,1991,0,0,0,0,0,0,0,0,0,0
30120,30,1992,0,0,0,0,0,0,0,0,0,0
30120,30,1993,0,0,0,0,0,0,0,0,0,0
30120,30,1994,0,0,0,0,0,0,0,0,0,0
30120,30,1995,0,0,0,0,0,0,0,0,0,0
30120,30,1996,0,0,0,0,0,0,0,0,0,0
30120,30,1997,0,0,0,0,0,0,0,0,0,0
30120,30,1998,0,0,0,0,0,0,0,0,0,0
30120,30,1999,0,0,0,0,0,0,0,0,0,0
30120,30,2000,0,0,0,0,0,0,0,0,0,0
30120,30,2001,0,0,0,0,0,0,0,0,0,0
30120,30,2002,0,0,0,0,0,0,0,0,0,0
30120,30,2003,0,0,0,0,0,0,0,0,0,0
30120,30,2004,0,0,0,0,0,0,0,0,0,0
30120,30,2005,0,0,0,0,0,0,0,0,0,0
30120,30,2006,0,0,0,0,0,0,0,0,0,0
30120,30,2007,0,0,0,0,0,0,0,0,0,0
30120,30,2008,0,0,0,0,0,0,0,0,0,0
30120,30,2009,0,0,0,0,0,0,0,0,0,0
30120,30,2010,0,0,0,0,0,0,0,0,0,0
30121,30,1990,0,0,0,0,0,0,0,0,0,0
30121,30,1991,0,0,0,0,0,0,0,0,0,0
30121,30,1992,0,0,0,0,0,0,0,0,0,0
30121,30,1993,0,0,0,0,0,0,0,0,0,0
30121,30,1994,0,0,0,0,0,0,0,0,0,0
30121,30,1995,0,0,0,0,0,0,0,0,0,0
30121,30,1996,0,0,0,0,0,0,0,0,0,0
30121,30,1997,0,0,0,0,0,0,0,0,0,0
30121,30,1998,0,0,0,0,0,0,0,0,0,0
30121,30,1999,0,0,0,0,0,0,0,0,0,0
30121,30,2000,0,0,0,0,0,0,0,0,0,0
30121,30,2001,0,0,0,0,0,0,0,0,0,0
30121,30,2002,0,0,0,0,0,0,0,0,0,0
30121,30,2003,0,0,0,0,0,0,0,0,0,0
30121,30,2004,0,0,0,0,0,0,0,0,0,0
30121,30,2005,0,0,0,0,0,0,0,0,0,0
30121,30,2006,0,0,0,0,0,0,0,0,0,0
30121,30,2007,0,0,0,0,0,0,0,0,0,0
30121,30,2008,0,0,0,0,0,0,0,0,0,0
30121,30,2009,0,0,0,0,0,0,0,0,0,0
30121,30,2010,0,0,0,0,0,0,0,0,0,0
30122,30,1990,0,0,0,0,0,0,0,0,0,0
30122,30,1991,0,0,0,0,0,0,0,0,0,0
30122,30,1992,0,0,0,0,0,0,0,0,0,0
30122,30,1993,0,0,0,0,0,0,0,0,0,0
30122,30,1994,0,0,0,0,0,0,0,0,0,0
30122,30,1995,0,0,0,0,0,0,0,0,0,0
30122,30,1996,0,0,0,0,0,0,0,0,0,0
30122,30,1997,0,0,0,0,0,0,0,0,0,0
30122,30,1998,0,0,0,0,0,0,0,0,0,0
30122,30,1999,0,0,0,0,0,0,0,0,0,0
30122,30,2000,0,0,0,0,0,0,0,0,0,0
30122,30,2001,0,0,0,0,0,0,0,0,0,0
30122,30,2002,0,0,0,0,0,0,0,0,0,0
30122,30,2003,0,0,0,0,0,0,0,0,0,0
30122,30,2004,0,0,0,0,0,0,0,0,0,0
30122,30,2005,0,0,0,0,0,0,0,0,0,0
30122,30,2006,0,0,0,0,0,0,0,0,0,0
30122,30,2007,0,0,0,0,0,0,0,0,0,0
30122,30,2008,0,0,0,0,0,0,0,0,0,0
30122,30,2009,0,0,0,0,0,0,0,0,0,0
30122,30,2010,0,0,0,0,0,0,0,0,0,0
30123,30,1990,0,0,0,0,0,0,0,0,0,0
30123,30,1991,0,0,0,0,0,0,0,0,0,0
30123,30,1992,0,0,0,0,0,0,0,0,0,0
30123,30,1993,0,0,0,0,0,0,0,0,0,0
30123,30,1994,0,0,0,0,0,0,0,0,0,0
30123,30,1995,0,0,0,0,0,0,0,0,0,0
30123,30,1996,0,0,0,0,0,0,0,0,0,0
30123,30,1997,0,0,0,0,0,0,0,0,0,0
30123,30,1998,0,0,0,0,0,0,0,0,0,0
30123,30,1999,0,0,0,0,0,0,0,0,0,0
30123,30,2000,0,0,0,0,0,0,0,0,0,0
30123,30,2001,0,0,0,0,0,0,0,0,0,0
30123,30,2002,0,0,0,0,0,0,0,0,0,0
30123,30,2003,0,0,0,0,0,0,0,0,0,0
30123,30,2004,0,0,0,0,0,0,0,0,0,0
30123,30,2005,0,0,0,0,0,0,0,0,0,0
30123,30,2006,0,0,0,0,0,0,0,0,1,0
30123,30,2007,0,0,0,1,0,0,0,0,1,0
30123,30,2008,0,0,0,0,0,0,0,0,0,0
30123,30,2009,0,0,0,0,0,0,0,0,0,0
30123,30,2010,0,0,0,1,0,0,0,0,1,0
30124,30,1990,0,0,0,0,0,0,0,0,0,0
30124,30,1991,0,0,0,0,0,0,0,0,0,0
30124,30,1992,0,0,0,0,0,0,0,0,0,0
30124,30,1993,0,0,0,0,0,0,0,0,0,0
30124,30,1994,0,0,0,0,0,0,0,0,0,0
30124,30,1995,0,0,0,0,0,0,0,0,0,0
30124,30,1996,0,0,0,0,0,0,0,0,0,0
30124,30,1997,0,0,0,0,0,0,0,0,0,0
30124,30,1998,0,0,0,0,0,0,0,0,0,0
30124,30,1999,0,0,0,0,0,0,0,0,0,0
30124,30,2000,0,0,0,0,0,0,0,0,0,0
30124,30,2001,0,0,0,0,0,0,0,0,0,0
30124,30,2002,0,0,0,0,0,0,0,0,0,0
30124,30,2003,0,0,0,0,0,0,0,0,0,0
30124,30,2004,0,0,0,0,0,0,0,0,0,0
30124,30,2005,0,0,0,1,0,0,0,0,1,0
30124,30,2006,0,0,0,0,0,0,0,0,0,0
30124,30,2007,0,0,0,1,0,0,0,0,1,0
30124,30,2008,0,0,0,1,0,0,0,0,0,0
30124,30,2009,0,0,0,1,0,0,0,0,1,0
30124,30,2010,0,0,0,0,0,0,0,0,1,0
30125,30,1990,0,0,0,0,0,0,0,0,0,0
30125,30,1991,0,0,0,0,0,0,0,0,0,0
30125,30,1992,0,0,0,0,0,0,0,0,0,0
30125,30,1993,0,0,0,0,0,0,0,0,0,0
30125,30,1994,0,0,0,0,0,0,0,0,0,0
30125,30,1995,0,0,0,0,0,0,0,0,0,0
30125,30,1996,0,0,0,0,0,0,0,0,0,0
30125,30,1997,0,0,0,0,0,0,0,0,0,0
30125,30,1998,0,0,0,0,0,0,0,0,0,0
30125,30,1999,0,0,0,0,0,0,0,0,0,0
30125,30,2000,0,0,0,0,0,0,0,0,0,0
30125,30,2001,0,0,0,0,0,0,0,0,0,0
30125,30,2002,0,0,0,0,0,0,0,0,0,0
30125,30,2003,0,0,0,0,0,0,0,0,0,0
30125,30,2004,0,0,0,0,0,0,0,0,0,0
30125,30,2005,0,0,0,0,0,0,0,0,0,0
30125,30,2006,0,0,0,0,0,0,0,0,0,0
30125,30,2007,0,0,0,0,0,0,0,0,0,0
30125,30,2008,0,0,0,0,0,0,0,0,0,0
30125,30,2009,0,0,0,0,0,0,0,0,0,0
30125,30,2010,0,0,0,0,0,0,0,0,0,0
30126,30,1990,0,0,0,0,0,0,0,0,0,0
30126,30,1991,0,0,0,0,0,0,0,0,0,0
30126,30,1992,0,0,0,0,0,0,0,0,0,0
30126,30,1993,0,0,0,0,0,0,0,0,0,0
30126,30,1994,0,0,0,0,0,0,0,0,0,0
30126,30,1995,0,0,0,0,0,0,0,0,0,0
30126,30,1996,0,0,0,0,0,0,0,0,0,0
30126,30,1997,0,0,0,0,0,0,0,0,0,0
30126,30,1998,0,0,0,0,0,0,0,0,0,0
30126,30,1999,0,0,0,0,0,0,0,0,0,0
30126,30,2000,0,0,0,0,0,0,0,0,0,0
30126,30,2001,0,0,0,0,0,0,0,0,0,0
30126,30,2002,0,0,0,0,0,0,0,0,0,0
30126,30,2003,0,0,0,0,0,0,0,0,0,0
30126,30,2004,0,0,0,0,0,0,0,0,0,0
30126,30,2005,0,0,0,0,0,0,0,0,0,0
30126,30,2006,0,0,0,0,0,0,0,0,0,0
30126,30,2007,0,0,0,0,0,0,0,0,0,0
30126,30,2008,0,0,0,0,0,0,0,0,0,0
30126,30,2009,0,0,0,0,0,0,0,0,0,0
30126,30,2010,0,0,0,0,0,0,0,0,0,0
30127,30,1990,0,0,0,0,0,0,0,0,0,0
30127,30,1991,0,0,0,0,0,0,0,0,0,0
30127,30,1992,0,0,0,0,0,0,0,0,0,0
30127,30,1993,0,0,0,0,0,0,0,0,0,0
30127,30,1994,0,0,0,0,0,0,0,0,0,0
30127,30,1995,0,0,0,0,0,0,0,0,0,0
30127,30,1996,0,0,0,0,0,0,0,0,0,0
30127,30,1997,0,0,0,0,0,0,0,0,0,0
30127,30,1998,0,0,0,0,0,0,0,0,0,0
30127,30,1999,0,0,0,0,0,0,0,0,0,0
30127,30,2000,0,0,0,0,0,0,0,0,0,0
30127,30,2001,0,0,0,0,0,0,0,0,0,0
30127,30,2002,0,0,0,0,0,0,0,0,0,0
30127,30,2003,0,0,0,0,0,0,0,0,0,0
30127,30,2004,0,0,0,0,0,0,0,0,0,0
30127,30,2005,0,0,0,0,0,0,0,0,0,0
30127,30,2006,0,0,0,0,0,0,0,0,0,0
30127,30,2007,0,0,0,0,0,0,0,0,0,0
30127,30,2008,0,0,0,0,0,0,0,0,0,0
30127,30,2009,0,0,0,0,0,0,0,0,0,0
30127,30,2010,0,0,0,0,0,0,0,0,0,0
30128,30,1990,0,0,0,0,0,0,0,0,0,0
30128,30,1991,0,0,0,0,0,0,0,0,0,0
30128,30,1992,0,0,0,0,0,0,0,0,0,0
30128,30,1993,0,0,0,0,0,0,0,0,0,0
30128,30,1994,0,0,0,0,0,0,0,0,0,0
30128,30,1995,0,0,0,0,0,0,0,0,0,0
30128,30,1996,0,0,0,0,0,0,0,0,0,0
30128,30,1997,0,0,0,0,0,0,0,0,0,0
30128,30,1998,0,0,0,0,0,0,0,0,0,0
30128,30,1999,0,0,0,0,0,0,0,0,0,0
30128,30,2000,0,0,0,0,0,0,0,0,0,0
30128,30,2001,0,0,0,0,0,0,0,0,0,0
30128,30,2002,0,0,0,0,0,0,0,0,0,0
30128,30,2003,0,0,0,0,0,0,0,0,0,0
30128,30,2004,0,0,0,0,0,0,0,0,0,0
30128,30,2005,0,0,0,0,0,0,0,0,0,0
30128,30,2006,0,0,0,0,0,0,0,0,0,0
30128,30,2007,0,0,0,0,0,0,0,0,1,0
30128,30,2008,0,0,0,0,0,0,0,0,1,0
30128,30,2009,0,0,0,0,0,0,0,0,1,0
30128,30,2010,0,0,0,0,0,0,0,0,1,0
30129,30,1990,0,0,0,0,0,0,0,0,0,0
30129,30,1991,0,0,0,0,0,0,0,0,0,0
30129,30,1992,0,0,0,0,0,0,0,0,0,0
30129,30,1993,0,0,0,0,0,0,0,0,0,0
30129,30,1994,0,0,0,0,0,0,0,0,0,0
30129,30,1995,0,0,0,0,0,0,0,0,0,0
30129,30,1996,0,0,0,0,0,0,0,0,0,0
30129,30,1997,0,0,0,0,0,0,0,0,0,0
30129,30,1998,0,0,0,0,0,0,0,0,0,0
30129,30,1999,0,0,0,0,0,0,0,0,0,0
30129,30,2000,0,0,0,0,0,0,0,0,0,0
30129,30,2001,0,0,0,0,0,0,0,0,0,0
30129,30,2002,0,0,0,0,0,0,0,0,0,0
30129,30,2003,0,0,0,0,0,0,0,0,0,0
30129,30,2004,0,0,0,0,0,0,0,0,0,0
30129,30,2005,0,0,0,0,0,0,0,0,0,0
30129,30,2006,0,0,0,0,0,0,0,0,0,0
30129,30,2007,0,0,0,0,0,0,0,0,0,0
30129,30,2008,0,0,0,0,0,0,0,0,0,0
30129,30,2009,0,0,0,0,0,0,0,0,0,0
30129,30,2010,0,0,0,0,0,0,0,0,0,0
30130,30,1990,0,0,0,0,0,0,0,0,0,0
30130,30,1991,0,0,0,0,0,0,0,0,0,0
30130,30,1992,0,0,0,0,0,0,0,0,0,0
30130,30,1993,0,0,0,0,0,0,0,0,0,0
30130,30,1994,0,0,0,0,0,0,0,0,0,0
30130,30,1995,0,0,0,0,0,0,0,0,0,0
30130,30,1996,0,0,0,0,0,0,0,0,0,0
30130,30,1997,0,0,0,0,0,0,0,0,0,0
30130,30,1998,0,0,0,0,0,0,0,0,0,0
30130,30,1999,0,0,0,0,0,0,0,0,0,0
30130,30,2000,0,0,0,0,0,0,0,0,0,0
30130,30,2001,0,0,0,0,0,0,0,0,0,0
30130,30,2002,0,0,0,0,0,0,0,0,0,0
30130,30,2003,0,0,0,0,0,0,0,0,0,0
30130,30,2004,0,0,0,0,0,0,0,0,0,0
30130,30,2005,0,0,0,0,0,0,0,0,0,0
30130,30,2006,0,0,0,0,0,0,0,0,0,0
30130,30,2007,0,0,0,0,0,0,0,0,0,0
30130,30,2008,0,0,0,0,0,0,0,0,0,0
30130,30,2009,0,0,0,0,0,0,0,0,0,0
30130,30,2010,0,0,0,0,0,0,0,0,0,0
30131,30,1990,0,0,0,0,0,0,0,0,0,0
30131,30,1991,0,0,0,0,0,0,0,0,0,0
30131,30,1992,0,0,0,0,0,0,0,0,0,0
30131,30,1993,0,0,0,0,0,0,0,0,0,0
30131,30,1994,0,0,0,0,0,0,0,0,0,0
30131,30,1995,0,0,0,0,0,0,0,0,0,0
30131,30,1996,0,0,0,0,0,0,0,0,0,0
30131,30,1997,0,0,0,0,0,0,0,0,0,0
30131,30,1998,0,0,0,0,0,0,0,0,0,0
30131,30,1999,0,0,0,0,0,0,0,0,0,0
30131,30,2000,0,0,0,0,0,0,0,0,0,0
30131,30,2001,0,0,0,0,0,0,0,0,0,0
30131,30,2002,0,0,0,0,0,0,0,0,0,0
30131,30,2003,0,0,0,0,0,0,0,0,0,0
30131,30,2004,0,0,0,0,0,0,0,0,0,0
30131,30,2005,0,0,0,0,0,0,0,0,0,0
30131,30,2006,0,0,0,0,0,0,0,0,0,0
30131,30,2007,0,0,0,0,0,0,0,0,0,0
30131,30,2008,0,0,0,0,0,0,0,0,0,0
30131,30,2009,0,0,0,0,0,0,0,0,0,0
30131,30,2010,0,0,0,0,0,1,0,0,1,0
30132,30,1990,0,0,0,0,0,0,0,0,0,0
30132,30,1991,0,0,0,0,0,0,0,0,0,0
30132,30,1992,0,0,0,0,0,0,0,0,0,0
30132,30,1993,0,0,0,0,0,0,0,0,0,0
30132,30,1994,0,0,0,0,0,0,0,0,0,0
30132,30,1995,0,0,0,0,0,0,0,0,0,0
30132,30,1996,0,0,0,0,0,0,0,0,0,0
30132,30,1997,0,0,0,0,0,0,0,0,0,0
30132,30,1998,0,0,0,0,0,0,0,0,0,0
30132,30,1999,0,0,0,0,0,0,0,0,0,0
30132,30,2000,0,0,0,0,0,0,0,0,0,0
30132,30,2001,0,0,0,0,0,0,0,0,0,0
30132,30,2002,0,0,0,0,0,0,0,0,0,0
30132,30,2003,0,0,0,0,0,0,0,0,0,0
30132,30,2004,0,0,0,0,0,0,0,0,0,0
30132,30,2005,0,0,0,0,0,0,0,0,0,0
30132,30,2006,0,0,0,0,0,0,0,0,0,0
30132,30,2007,0,0,0,0,0,0,0,0,0,0
30132,30,2008,0,0,0,0,0,0,0,0,0,0
30132,30,2009,0,0,0,0,0,0,0,0,0,0
30132,30,2010,0,0,0,0,0,0,0,0,0,0
30133,30,1990,0,0,0,0,0,0,0,0,0,0
30133,30,1991,0,0,0,0,0,0,0,0,0,0
30133,30,1992,0,0,0,0,0,0,0,0,0,0
30133,30,1993,0,0,0,0,0,0,0,0,0,0
30133,30,1994,0,0,0,0,0,0,0,0,0,0
30133,30,1995,0,0,0,0,0,0,0,0,0,0
30133,30,1996,0,0,0,0,0,0,0,0,0,0
30133,30,1997,0,0,0,0,0,0,0,0,0,0
30133,30,1998,0,0,0,0,0,0,0,0,0,0
30133,30,1999,0,0,0,0,0,0,0,0,0,0
30133,30,2000,0,0,0,0,0,0,0,0,0,0
30133,30,2001,0,0,0,0,0,0,0,0,0,0
30133,30,2002,0,0,0,0,0,0,0,0,0,0
30133,30,2003,0,0,0,0,0,0,0,0,0,0
30133,30,2004,0,0,0,0,0,0,0,0,0,0
30133,30,2005,0,0,0,0,0,0,0,0,0,0
30133,30,2006,0,0,0,0,0,0,0,0,0,0
30133,30,2007,0,0,0,0,0,0,0,0,0,0
30133,30,2008,0,0,0,0,0,0,0,0,0,0
30133,30,2009,0,0,0,0,0,0,0,0,1,0
30133,30,2010,0,0,0,0,0,0,0,0,1,0
30134,30,1990,0,0,0,0,0,0,0,0,0,0
30134,30,1991,0,0,0,0,0,0,0,0,0,0
30134,30,1992,0,0,0,0,0,0,0,0,0,0
30134,30,1993,0,0,0,0,0,0,0,0,0,0
30134,30,1994,0,0,0,0,0,0,0,0,0,0
30134,30,1995,0,0,0,0,0,0,0,0,0,0
30134,30,1996,0,0,0,0,0,0,0,0,0,0
30134,30,1997,0,0,0,0,0,0,0,0,0,0
30134,30,1998,0,0,0,0,0,0,0,0,0,0
30134,30,1999,0,0,0,0,0,0,0,0,0,0
30134,30,2000,0,0,0,0,0,0,0,0,0,0
30134,30,2001,0,0,0,0,0,0,0,0,0,0
30134,30,2002,0,0,0,0,0,0,0,0,0,0
30134,30,2003,0,0,0,0,0,0,0,0,0,0
30134,30,2004,0,0,0,0,0,0,0,0,0,0
30134,30,2005,0,0,0,0,0,0,0,0,0,0
30134,30,2006,0,0,0,0,0,0,0,0,0,0
30134,30,2007,0,0,0,0,0,0,0,0,0,0
30134,30,2008,0,0,0,0,0,0,0,0,0,0
30134,30,2009,0,0,0,0,0,0,0,0,0,0
30134,30,2010,0,0,0,0,0,0,0,0,0,0
30135,30,1990,0,0,0,0,0,0,0,0,0,0
30135,30,1991,0,0,0,0,0,0,0,0,0,0
30135,30,1992,0,0,0,0,0,0,0,0,0,0
30135,30,1993,0,0,0,0,0,0,0,0,0,0
30135,30,1994,0,0,0,0,0,0,0,0,0,0
30135,30,1995,0,0,0,0,0,0,0,0,0,0
30135,30,1996,0,0,0,0,0,0,0,0,0,0
30135,30,1997,0,0,0,0,0,0,0,0,0,0
30135,30,1998,0,0,0,0,0,0,0,0,0,0
30135,30,1999,0,0,0,0,0,0,0,0,0,0
30135,30,2000,0,0,0,0,0,0,0,0,0,0
30135,30,2001,0,0,0,0,0,0,0,0,0,0
30135,30,2002,0,0,0,0,0,0,0,0,0,0
30135,30,2003,0,0,0,0,0,0,0,0,0,0
30135,30,2004,0,0,0,0,0,0,0,0,0,0
30135,30,2005,0,0,0,0,0,0,0,0,0,0
30135,30,2006,0,0,0,0,0,0,0,0,0,0
30135,30,2007,0,0,0,0,0,0,0,0,0,0
30135,30,2008,0,0,0,0,0,0,0,0,0,0
30135,30,2009,0,0,0,0,0,0,0,0,0,0
30135,30,2010,0,0,0,0,0,0,0,0,0,0
30136,30,1990,0,0,0,0,0,0,0,0,0,0
30136,30,1991,0,0,0,0,0,0,0,0,0,0
30136,30,1992,0,0,0,0,0,0,0,0,0,0
30136,30,1993,0,0,0,0,0,0,0,0,0,0
30136,30,1994,0,0,0,0,0,0,0,0,0,0
30136,30,1995,0,0,0,0,0,0,0,0,0,0
30136,30,1996,0,0,0,0,0,0,0,0,0,0
30136,30,1997,0,0,0,0,0,0,0,0,0,0
30136,30,1998,0,0,0,0,0,0,0,0,0,0
30136,30,1999,0,0,0,0,0,0,0,0,0,0
30136,30,2000,0,0,0,0,0,0,0,0,0,0
30136,30,2001,0,0,0,0,0,0,0,0,0,0
30136,30,2002,0,0,0,0,0,0,0,0,0,0
30136,30,2003,0,0,0,0,0,0,0,0,0,0
30136,30,2004,0,0,0,0,0,0,0,0,0,0
30136,30,2005,0,0,0,0,0,0,0,0,0,0
30136,30,2006,0,0,0,0,0,0,0,0,0,0
30136,30,2007,0,0,0,0,0,0,0,0,0,0
30136,30,2008,0,0,0,0,0,0,0,0,0,0
30136,30,2009,0,0,0,0,0,0,0,0,0,0
30136,30,2010,0,0,0,0,0,0,0,0,0,0
30137,30,1990,0,0,0,0,0,0,0,0,0,0
30137,30,1991,0,0,0,0,0,0,0,0,0,0
30137,30,1992,0,0,0,0,0,0,0,0,0,0
30137,30,1993,0,0,0,0,0,0,0,0,0,0
30137,30,1994,0,0,0,0,0,0,0,0,0,0
30137,30,1995,0,0,0,0,0,0,0,0,0,0
30137,30,1996,0,0,0,0,0,0,0,0,0,0
30137,30,1997,0,0,0,0,0,0,0,0,0,0
30137,30,1998,0,0,0,0,0,0,0,0,0,0
30137,30,1999,0,0,0,0,0,0,0,0,0,0
30137,30,2000,0,0,0,0,0,0,0,0,0,0
30137,30,2001,0,0,0,0,0,0,0,0,0,0
30137,30,2002,0,0,0,0,0,0,0,0,0,0
30137,30,2003,0,0,0,0,0,0,0,0,0,0
30137,30,2004,0,0,0,0,0,0,0,0,0,0
30137,30,2005,0,0,0,1,0,0,0,0,1,0
30137,30,2006,0,0,0,0,0,0,0,0,1,0
30137,30,2007,0,0,0,0,0,0,0,0,1,0
30137,30,2008,0,0,0,0,0,0,0,0,1,0
30137,30,2009,0,0,0,0,0,0,0,0,0,0
30137,30,2010,0,0,0,0,0,1,0,0,1,0
