Tipologia;Proprietà;Indirizzo;Frazione;Comune
ALLOGGIO;ITEA;VIA MIORINI  - LOC.GRUMO 35;;SAN MICHELE ALL'ADIGE
ALLOGGIO;ITEA;VIA MIORINI  - LOC.GRUMO 35;;SAN MICHELE ALL'ADIGE
ALLOGGIO;ITEA;VIA MIORINI  - LOC.GRUMO 35;;SAN MICHELE ALL'ADIGE
ALLOGGIO;ITEA;VIA MIORINI  - LOC.GRUMO 35;;SAN MICHELE ALL'ADIGE
ALLOGGIO;ITEA;VIA MIORINI  - LOC.GRUMO 35;;SAN MICHELE ALL'ADIGE
ALLOGGIO;ITEA;VIA MIORINI  - LOC.GRUMO 35;;SAN MICHELE ALL'ADIGE
LOCALE COMUNE;ITEA;LARGO VICENTINI 11;;ALA
ALLOGGIO;ITEA;LARGO VICENTINI 13;;ALA
ALLOGGIO;ITEA;LARGO VICENTINI 13;;ALA
ALLOGGIO;ITEA;VIA TEATRO 1;;ALA
ALLOGGIO;ITEA;VIA TEATRO 1;;ALA
ALLOGGIO;ITEA;VIA TEATRO 1;;ALA
ALLOGGIO;ITEA;VIA TEATRO 1;;ALA
ALLOGGIO;ITEA;VIA TEATRO 1;;ALA
ALLOGGIO;ITEA;LARGO VICENTINI 13;;ALA
ALLOGGIO;ITEA;LARGO VICENTINI 13;;ALA
ALLOGGIO;ITEA;LARGO VICENTINI 13;;ALA
ALLOGGIO;ITEA;LARGO VICENTINI 13;;ALA
ALLOGGIO;ITEA;VIA TEATRO 1;;ALA
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
GARAGE;ITEA;VIA MONTE CORNO 24;;ROVERETO
ALLOGGIO;ITEA;VIA PICAREL 35;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 35;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 35;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 35;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 35;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 37;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 37;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 37;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 37;;VALLELAGHI
ALLOGGIO;ITEA;VIA PICAREL 37;;VALLELAGHI
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 21;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
POSTO MACCHINA INTERNO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
ALLOGGIO;ITEA;VIA DOS DE LE GRESTE 6;;MADRUZZO
ALLOGGIO;ITEA;VIA LONGHINI 18/A;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/A;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/A;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/A;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/A;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/A;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/B;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/B;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/B;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/B;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/B;;CARZANO
ALLOGGIO;ITEA;VIA LONGHINI 18/B;;CARZANO
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA, 52;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA, 52;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA, 52;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA, 52;;FOLGARIA
ALLOGGIO;ITEA;VIA CADORNA, 52;;FOLGARIA
ALLOGGIO;ITEA;VIA CADORNA, 52;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 48;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 48;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 48;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 48;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 50;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 50;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 50;;FOLGARIA
POSTO MACCHINA INTERNO;ITEA;VIA CADORNA 50;;FOLGARIA
ALLOGGIO;ITEA;VIA CADORNA 50;;FOLGARIA
ALLOGGIO;ITEA;VIA CADORNA 50;;FOLGARIA
ALLOGGIO;ITEA;VIA CADORNA 48;;FOLGARIA
ALLOGGIO;ITEA;VIA CADORNA 48;;FOLGARIA
ALLOGGIO  DUPLEX;ITEA;VIA CADORNA 48;;FOLGARIA
ALLOGGIO  DUPLEX;ITEA;VIA CADORNA 48;;FOLGARIA
ALLOGGIO  DUPLEX;ITEA;VIA CADORNA 50;;FOLGARIA
ALLOGGIO  DUPLEX;ITEA;VIA CADORNA 50;;FOLGARIA
ALLOGGIO  DUPLEX;ITEA;VIA CADORNA, 52;;FOLGARIA
ALLOGGIO  DUPLEX;ITEA;VIA CADORNA, 52;;FOLGARIA
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
GARAGE;ITEA;LUNGO LENO SINISTRO 24/B;;ROVERETO
ALLOGGIO;ITEA;Codice unita': 43104276;VILLAZZANO;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 40 - COND. CENTOCHIAVI;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 42;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 40 - COND. CENTOCHIAVI;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
POSTO MACCHINA ESTERNO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
POSTO MACCHINA ESTERNO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
POSTO MACCHINA ESTERNO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
POSTO MACCHINA ESTERNO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
POSTO MACCHINA ESTERNO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
ALLOGGIO;ITEA;VIA CENTOCHIAVI 18;;TRENTO
ALLOGGIO;ITEA;Codice unita': 43104280;VILLAZZANO;TRENTO
GARAGE;ITEA;Codice unita': 43104284;VILLAZZANO;TRENTO
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PIAZZOLA 29;;CAVEDINE
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PIAZZOLA 29;;CAVEDINE
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PIAZZOLA 29;;CAVEDINE
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PIAZZOLA 29;;CAVEDINE
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PIAZZOLA 29;;CAVEDINE
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PIAZZOLA 29;;CAVEDINE
ALLOGGIO;ITEA;VIA PIAZZOLA 29;;CAVEDINE
ALLOGGIO;ITEA;VIA PIAZZOLA 29;;CAVEDINE
ALLOGGIO;ITEA;VIA PIAZZOLA 29;;CAVEDINE
ALLOGGIO;ITEA;VIA PIAZZOLA 29;;CAVEDINE
ALLOGGIO;ITEA;VIA PIAZZOLA 29;;CAVEDINE
ALLOGGIO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
ALLOGGIO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
POSTO MACCHINA INTERNO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
POSTO MACCHINA INTERNO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
POSTO MACCHINA INTERNO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
POSTO MACCHINA INTERNO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
ALLOGGIO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
ALLOGGIO;ITEA;LOC. BRUSINO - VIA DALLAPE', 11 11;;CAVEDINE
ALLOGGIO;ITEA;VIA DEI MUREDEI 64;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 64;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 64;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 62;;TRENTO
ALLOGGIO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
ALLOGGIO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
ALLOGGIO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
ALLOGGIO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
ALLOGGIO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
ALLOGGIO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
POSTO MACCHINA INTERNO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
POSTO MACCHINA INTERNO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
POSTO MACCHINA INTERNO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
POSTO MACCHINA INTERNO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
POSTO MACCHINA INTERNO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
POSTO MACCHINA INTERNO;ITEA;LOCALITA' CAVRASTO 142;;BLEGGIO SUPERIORE
ALLOGGIO;ITEA;SALITA VITTORE RICCI 8;;TRENTO
ALLOGGIO;ITEA;SALITA VITTORE RICCI 8;;TRENTO
ALLOGGIO;ITEA;SALITA VITTORE RICCI 10;;TRENTO
GARAGE;ITEA;SALITA VITTORE RICCI 10;;TRENTO
GARAGE;ITEA;SALITA VITTORE RICCI 8;;TRENTO
GARAGE;ITEA;SALITA VITTORE RICCI 8;;TRENTO
ALLOGGIO;ITEA;Codice unita': 43104297;;TRENTO
GARAGE;ITEA;Codice unita': 43104299;;TRENTO
ALLOGGIO;ITEA;VIA NAZIONALE 27;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27/B;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27/B;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27/B;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27/B;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27/B;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27/B;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA NAZIONALE 27/B;;SELLA GIUDICARIE
ALLOGGIO;ITEA;VIA S. MARCO 26;;TRENTO
ALLOGGIO;ITEA;VIA S. MARCO 26;;TRENTO
ALLOGGIO;ITEA;PIAZZETTA DEGLI AGOSTINIANI 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 6;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 6;;TRENTO
NEGOZIO;ITEA;VIA S. MARCO 30;;TRENTO
NEGOZIO;ITEA;VIA S. MARCO 30;;TRENTO
NEGOZIO;ITEA;VIA S. MARCO 30;;TRENTO
CABINA ELETTRICA;ITEA;VIA S. MARCO 30;;TRENTO
UFFICIO;ITEA;VIA S. MARCO 30;;TRENTO
UFFICIO;ITEA;PIAZZETTA DEGLI AGOSTINIANI 4;;TRENTO
ALLOGGIO;ITEA;PIAZZETTA DEGLI AGOSTINIANI 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 6;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 6;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VIA S. MARCO 26;;TRENTO
ALLOGGIO;ITEA;VIA S. MARCO 26;;TRENTO
ALLOGGIO;ITEA;VIA S. MARCO 26;;TRENTO
ALLOGGIO;ITEA;VIA S. MARCO 26;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 6;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 6;;TRENTO
ALLOGGIO;ITEA;PIAZZETTA DEGLI AGOSTINIANI 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
UFFICIO;ITEA;VICOLO SAN MARCO 2;;TRENTO
MAGAZZINO;ITEA;VIA S. MARCO 26;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;VICOLO SAN MARCO 4;;TRENTO
ALLOGGIO;ITEA;PIAZZETTA DEGLI AGOSTINIANI 4;;TRENTO
ALLOGGIO;ITEA;VIA DE LE CIAUDERE 2;RALLO;VILLE D'ANAUNIA
ALLOGGIO;ITEA;VIA DE LE CIAUDERE 2;RALLO;VILLE D'ANAUNIA
ALLOGGIO;ITEA;VIA DE LE CIAUDERE 2;RALLO;VILLE D'ANAUNIA
ALLOGGIO  DUPLEX;ITEA;VIA DE LE CIAUDERE 2;RALLO;VILLE D'ANAUNIA
ALLOGGIO;Demanio provinciale;VIA ANDRONA CROSARA 8;;VILLE D'ANAUNIA
ALLOGGIO;Demanio provinciale;VIA ANDRONA CROSARA 8;;VILLE D'ANAUNIA
ALLOGGIO;Demanio provinciale;VIA ANDRONA CROSARA 8;;VILLE D'ANAUNIA
ALLOGGIO;Demanio provinciale;VIA ANDRONA CROSARA 8;;VILLE D'ANAUNIA
ALLOGGIO  DUPLEX;Demanio provinciale;VIA ANDRONA CROSARA 8;;VILLE D'ANAUNIA
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PRETORIO 27;;CASTEL IVANO
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PRETORIO 27;;CASTEL IVANO
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PRETORIO 27;;CASTEL IVANO
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA PRETORIO 27;;CASTEL IVANO
ALLOGGIO;ITEA;VIA PRETORIO 27;;CASTEL IVANO
ALLOGGIO;ITEA;VIA PRETORIO 27;;CASTEL IVANO
ALLOGGIO;ITEA;VIA PRETORIO 27;;CASTEL IVANO
ALLOGGIO;ITEA;VIA PRETORIO 27;;CASTEL IVANO
ALLOGGIO;ITEA;VIA PRETORIO 27;;CASTEL IVANO
ALLOGGIO;ITEA;VIA PRETORIO 27;;CASTEL IVANO
ALLOGGIO;ITEA;VIA PRETORIO 27;;CASTEL IVANO
CABINA ELETTRICA;ITEA;Codice unita': 91303028;;ROVERETO
ALLOGGIO;ITEA;VIA GIUSEPPE GOGLIO 11;;BORGO CHIESE
ALLOGGIO;ITEA;VIA GIUSEPPE GOGLIO 11;;BORGO CHIESE
ALLOGGIO;ITEA;VIA GIUSEPPE GOGLIO 11;;BORGO CHIESE
ALLOGGIO;ITEA;VIA GIUSEPPE GOGLIO 11;;BORGO CHIESE
ALLOGGIO;ITEA;VIA GIUSEPPE GOGLIO 11;;BORGO CHIESE
ALLOGGIO;ITEA;VIA GIUSEPPE GOGLIO 11;;BORGO CHIESE
ALLOGGIO;ITEA;VIA GIUSEPPE GOGLIO 11;;BORGO CHIESE
ALLOGGIO;ITEA;VIA DELLE DECIME 28;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 29;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 29;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 29;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 29;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 29;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 29;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 27;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 27;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 26;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 27;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 27;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 27;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DELLE DECIME 27;LEGOS;LEDRO
ALLOGGIO;ITEA;VIA DEI CAMPI GRANDI 6;;GARNIGA TERME
ALLOGGIO;ITEA;VIA DEI CAMPI GRANDI 10;;GARNIGA TERME
ALLOGGIO;ITEA;VIA DEI CAMPI GRANDI 7;;GARNIGA TERME
ALLOGGIO;ITEA;VIA DEI CAMPI GRANDI 8;;GARNIGA TERME
ALLOGGIO;ITEA;VIA DEI CAMPI GRANDI 9;;GARNIGA TERME
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA DEI CAMPI GRANDI 8;;GARNIGA TERME
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA DEI CAMPI GRANDI 8;;GARNIGA TERME
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA DEI CAMPI GRANDI 8;;GARNIGA TERME
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA DEI CAMPI GRANDI 8;;GARNIGA TERME
POSTO MACCHINA SOTTO TETTOIA;ITEA;VIA DEI CAMPI GRANDI 8;;GARNIGA TERME
ALLOGGIO;ITEA;VIA G. BUFFA 4;;PIEVE TESINO
ALLOGGIO;ITEA;VIA G. BUFFA 4;;PIEVE TESINO
ALLOGGIO;ITEA;VIA G. BUFFA 4;;PIEVE TESINO
ALLOGGIO;ITEA;VIA G. BUFFA 4;;PIEVE TESINO
ALLOGGIO;ITEA;VIA G. BUFFA, 2;;PIEVE TESINO
ALLOGGIO;ITEA;VIA G. BUFFA, 2;;PIEVE TESINO
ALLOGGIO;ITEA;VIA G. BUFFA, 2;;PIEVE TESINO
ALLOGGIO;ITEA;VIA G. BUFFA, 2;;PIEVE TESINO
ALLOGGIO;ITEA;VIA F. A. GIONGO 3;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 3;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 5;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 5;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 1;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 1;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 13;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 13;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 11;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 11;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 11;GARDOLO;TRENTO
ALLOGGIO;ITEA;VIA F. A. GIONGO 11;GARDOLO;TRENTO
